second,timestamp_hhmmss,label,class,confidence,bbox,frame
2649,00:44:09,Frazier,1,0.955861,"[0.625726, 0.516219, 0.0785453, 0.129053]",79493
2650,00:44:10,Frazier,1,0.945462,"[0.623293, 0.529799, 0.0806873, 0.102255]",79518
2651,00:44:11,Frazier,1,0.947167,"[0.626888, 0.526035, 0.0791899, 0.106307]",79548
2652,00:44:12,Frazier,1,0.948634,"[0.620752, 0.53285, 0.083415, 0.0960693]",79586
2653,00:44:13,Frazier,1,0.947968,"[0.620707, 0.533481, 0.0828274, 0.0956645]",79590
2654,00:44:14,Frazier,1,0.945488,"[0.624822, 0.525072, 0.0762478, 0.115265]",79640
2655,00:44:15,Frazier,1,0.94414,"[0.620557, 0.535615, 0.0825934, 0.0939894]",79663
2656,00:44:16,Frazier,1,0.939967,"[0.620389, 0.540247, 0.0852881, 0.0842095]",79706
2657,00:44:17,Frazier,1,0.948231,"[0.622502, 0.534181, 0.080641, 0.0971295]",79722
2658,00:44:18,Frazier,1,0.950041,"[0.622702, 0.535496, 0.0803717, 0.0955518]",79755
2659,00:44:19,Frazier,1,0.92787,"[0.627144, 0.53224, 0.0775119, 0.0990328]",79794
2660,00:44:20,Frazier,1,0.932147,"[0.626529, 0.530001, 0.077605, 0.0999464]",79806
2661,00:44:21,Frazier,1,0.93079,"[0.627554, 0.528951, 0.0768119, 0.10031]",79853
2662,00:44:22,Frazier,1,0.948003,"[0.622726, 0.534423, 0.0834933, 0.0953384]",79886
2663,00:44:23,Frazier,1,0.95846,"[0.625041, 0.516614, 0.0770149, 0.134723]",79907
2664,00:44:24,Frazier,1,0.943419,"[0.622839, 0.53745, 0.082493, 0.0912906]",79927
2665,00:44:25,Frazier,1,0.945698,"[0.620731, 0.53914, 0.0863487, 0.0877094]",79974
2666,00:44:26,Frazier,1,0.931505,"[0.619993, 0.543049, 0.0850739, 0.0815505]",79986
2667,00:44:27,Frazier,1,0.943534,"[0.620843, 0.538063, 0.0822971, 0.0935301]",80035
2668,00:44:28,Frazier,1,0.954623,"[0.632381, 0.506338, 0.0673466, 0.145928]",80043
2669,00:44:29,Frazier,1,0.945804,"[0.641464, 0.502998, 0.056028, 0.140278]",80094
2670,00:44:30,Frazier,1,0.953752,"[0.625776, 0.515449, 0.0829531, 0.129948]",80128
2671,00:44:31,Frazier,1,0.950439,"[0.624352, 0.518459, 0.0798673, 0.130799]",80133
2672,00:44:32,Frazier,1,0.949115,"[0.626736, 0.527554, 0.077128, 0.102988]",80187
2673,00:44:33,Frazier,1,0.953013,"[0.623043, 0.528296, 0.0833522, 0.100769]",80217
2674,00:44:34,Frazier,1,0.954733,"[0.623378, 0.527888, 0.0826359, 0.101095]",80234
2675,00:44:35,Frazier,1,0.944575,"[0.626369, 0.518594, 0.0777287, 0.119094]",80277
2676,00:44:36,Frazier,1,0.948987,"[0.625667, 0.518023, 0.0789406, 0.121894]",80282
2677,00:44:37,Frazier,1,0.944574,"[0.621909, 0.540926, 0.0794407, 0.0865465]",80336
2678,00:44:38,Frazier,1,0.951208,"[0.623597, 0.533986, 0.0798695, 0.0963652]",80343
2679,00:44:39,Frazier,1,0.915488,"[0.626571, 0.541001, 0.0765566, 0.085044]",80392
2681,00:44:41,Frazier,1,0.91476,"[0.630006, 0.543677, 0.0711508, 0.0768879]",80459
2682,00:44:42,Frazier,1,0.910527,"[0.62813, 0.540004, 0.0749367, 0.0819408]",80467
2683,00:44:43,Frazier,1,0.920432,"[0.630803, 0.515797, 0.0725421, 0.125643]",80513
2684,00:44:44,Frazier,1,0.94435,"[0.63175, 0.508456, 0.0702723, 0.133522]",80533
2685,00:44:45,Frazier,1,0.951771,"[0.624551, 0.513265, 0.0809406, 0.127235]",80562
2686,00:44:46,Frazier,1,0.943938,"[0.624202, 0.516985, 0.0800945, 0.126039]",80609
2687,00:44:47,Frazier,1,0.947349,"[0.626322, 0.508084, 0.0793781, 0.140588]",80614
2692,00:44:52,Freer,4,0.960974,"[0.633261, 0.511187, 0.0584581, 0.146448]",80774
2693,00:44:53,Freer,4,0.940099,"[0.635789, 0.511277, 0.0561451, 0.144009]",80791
2694,00:44:54,Freer,4,0.94362,"[0.633248, 0.516013, 0.0545848, 0.137643]",80825
2695,00:44:55,Freer,4,0.913181,"[0.635586, 0.515053, 0.0511108, 0.138588]",80852
2696,00:44:56,Freer,4,0.930051,"[0.631133, 0.516492, 0.0576522, 0.138963]",80896
2697,00:44:57,Freer,4,0.924934,"[0.632452, 0.525491, 0.0546237, 0.12246]",80933
2698,00:44:58,Freer,4,0.944244,"[0.631209, 0.52704, 0.0552076, 0.118967]",80950
2699,00:44:59,Freer,4,0.927331,"[0.625993, 0.513214, 0.0667784, 0.147045]",80975
2700,00:45:00,Freer,4,0.971521,"[0.63522, 0.51046, 0.0539364, 0.148367]",81016
2701,00:45:01,Freer,4,0.915881,"[0.635487, 0.514516, 0.0510707, 0.141293]",81031
2702,00:45:02,Freer,4,0.927804,"[0.641337, 0.521296, 0.042527, 0.123375]",81069
2703,00:45:03,Freer,4,0.875944,"[0.64229, 0.522675, 0.0427195, 0.118807]",81099
2704,00:45:04,Freer,4,0.779874,"[0.64299, 0.531758, 0.0412406, 0.103359]",81124
2705,00:45:05,Freer,4,0.956689,"[0.641573, 0.520362, 0.0394358, 0.127308]",81168
2706,00:45:06,Freer,4,0.954476,"[0.631299, 0.515895, 0.0552073, 0.139845]",81189
2707,00:45:07,Freer,4,0.910799,"[0.631659, 0.531865, 0.0542901, 0.109322]",81239
2708,00:45:08,Freer,4,0.940777,"[0.630551, 0.527452, 0.0570587, 0.117309]",81242
2709,00:45:09,Freer,4,0.970924,"[0.627643, 0.518505, 0.0660821, 0.135585]",81274
2717,00:45:17,Microdebrider,3,0.877542,"[0.572029, 0.510221, 0.192038, 0.132863]",81539
2718,00:45:18,Microdebrider,3,0.926942,"[0.604137, 0.476407, 0.109883, 0.212771]",81568
2719,00:45:19,Microdebrider,3,0.925984,"[0.605562, 0.475095, 0.10865, 0.21342]",81575
2720,00:45:20,Microdebrider,3,0.89221,"[0.577261, 0.492023, 0.150043, 0.17172]",81623
2721,00:45:21,Microdebrider,3,0.84437,"[0.558199, 0.492057, 0.157766, 0.176527]",81656
2722,00:45:22,Microdebrider,3,0.904427,"[0.574783, 0.487742, 0.15591, 0.172353]",81677
2723,00:45:23,Microdebrider,3,0.923468,"[0.604402, 0.471026, 0.104009, 0.222994]",81711
2724,00:45:24,Microdebrider,3,0.93179,"[0.604033, 0.462913, 0.107637, 0.241969]",81749
2725,00:45:25,Microdebrider,3,0.942108,"[0.60643, 0.454605, 0.104179, 0.257018]",81774
2726,00:45:26,Microdebrider,3,0.93526,"[0.612423, 0.469758, 0.0901936, 0.228946]",81796
2727,00:45:27,Microdebrider,3,0.97219,"[0.624846, 0.493575, 0.0733714, 0.176842]",81827
2728,00:45:28,Microdebrider,3,0.964644,"[0.624001, 0.494261, 0.0745283, 0.178548]",81849
2729,00:45:29,Microdebrider,3,0.958949,"[0.622984, 0.492586, 0.0757685, 0.183143]",81886
2730,00:45:30,Microdebrider,3,0.946354,"[0.621407, 0.496833, 0.0778203, 0.183316]",81929
2731,00:45:31,Microdebrider,3,0.965373,"[0.624689, 0.490866, 0.0743982, 0.189248]",81958
2732,00:45:32,Microdebrider,3,0.95381,"[0.624866, 0.488958, 0.0741626, 0.190013]",81960
2733,00:45:33,Microdebrider,3,0.961958,"[0.633321, 0.491566, 0.062263, 0.187016]",82001
2734,00:45:34,Microdebrider,3,0.951617,"[0.630902, 0.493523, 0.0636456, 0.183091]",82020
2735,00:45:35,Microdebrider,3,0.945994,"[0.631432, 0.500819, 0.0635647, 0.168081]",82054
2736,00:45:36,Microdebrider,3,0.939632,"[0.624245, 0.502307, 0.0741604, 0.172214]",82098
2737,00:45:37,Microdebrider,3,0.967946,"[0.623775, 0.494353, 0.0737705, 0.181735]",82131
2738,00:45:38,Microdebrider,3,0.966133,"[0.632107, 0.496891, 0.0596365, 0.174241]",82160
2739,00:45:39,Microdebrider,3,0.959186,"[0.633516, 0.499676, 0.0585949, 0.167092]",82198
2740,00:45:40,Microdebrider,3,0.967149,"[0.632531, 0.498248, 0.0604898, 0.17041]",82211
2741,00:45:41,Microdebrider,3,0.969082,"[0.636002, 0.496348, 0.0559714, 0.175382]",82237
2742,00:45:42,Microdebrider,3,0.973329,"[0.635032, 0.499917, 0.0579713, 0.168186]",82277
2743,00:45:43,Microdebrider,3,0.975989,"[0.634167, 0.496661, 0.0594452, 0.172353]",82319
2744,00:45:44,Microdebrider,3,0.978961,"[0.633945, 0.496451, 0.060036, 0.173114]",82321
2745,00:45:45,Microdebrider,3,0.946333,"[0.623291, 0.515513, 0.0765472, 0.148072]",82361
2746,00:45:46,Microdebrider,3,0.944786,"[0.623562, 0.51722, 0.0766972, 0.144237]",82396
2747,00:45:47,Microdebrider,3,0.936804,"[0.614876, 0.47449, 0.0848518, 0.224758]",82437
2748,00:45:48,Microdebrider,3,0.937674,"[0.617941, 0.474735, 0.0803712, 0.223707]",82441
2749,00:45:49,Microdebrider,3,0.938998,"[0.616512, 0.477897, 0.0833504, 0.219676]",82487
2750,00:45:50,Microdebrider,3,0.936201,"[0.614878, 0.468907, 0.0831027, 0.234119]",82500
2751,00:45:51,Microdebrider,3,0.936136,"[0.617749, 0.492216, 0.0828206, 0.192018]",82555
2752,00:45:52,Microdebrider,3,0.958367,"[0.623449, 0.488356, 0.0717475, 0.18942]",82583
2753,00:45:53,Microdebrider,3,0.942645,"[0.622223, 0.490685, 0.0740128, 0.191383]",82592
2754,00:45:54,Microdebrider,3,0.931795,"[0.619476, 0.483153, 0.079014, 0.207685]",82634
2755,00:45:55,Microdebrider,3,0.927108,"[0.619394, 0.480848, 0.0806881, 0.212269]",82668
2756,00:45:56,Microdebrider,3,0.929687,"[0.623688, 0.487702, 0.072472, 0.202895]",82689
2757,00:45:57,Microdebrider,3,0.936885,"[0.618181, 0.47204, 0.0823648, 0.228148]",82721
2758,00:45:58,Microdebrider,3,0.942291,"[0.625807, 0.489788, 0.0665432, 0.1919]",82761
2759,00:45:59,Microdebrider,3,0.946059,"[0.624365, 0.491682, 0.0710402, 0.188408]",82794
2760,00:46:00,Microdebrider,3,0.965018,"[0.626657, 0.488943, 0.0667117, 0.192078]",82825
2761,00:46:01,Microdebrider,3,0.973232,"[0.625328, 0.493196, 0.0692867, 0.180304]",82859
2762,00:46:02,Microdebrider,3,0.976467,"[0.625157, 0.492279, 0.0696854, 0.181705]",82860
2763,00:46:03,Microdebrider,3,0.955676,"[0.62762, 0.492667, 0.0641523, 0.179468]",82904
2764,00:46:04,Microdebrider,3,0.942985,"[0.631775, 0.491697, 0.0607245, 0.182357]",82938
2765,00:46:05,Microdebrider,3,0.94287,"[0.632192, 0.484383, 0.0586616, 0.201705]",82979
2766,00:46:06,Microdebrider,3,0.963102,"[0.624751, 0.488174, 0.0712393, 0.190224]",83000
2767,00:46:07,Microdebrider,3,0.9668,"[0.632539, 0.49824, 0.0635455, 0.175231]",83037
2768,00:46:08,Microdebrider,3,0.960801,"[0.62639, 0.48814, 0.0706871, 0.19691]",83049
2769,00:46:09,Microdebrider,3,0.963226,"[0.623768, 0.493427, 0.0712256, 0.185617]",83088
2770,00:46:10,Microdebrider,3,0.964148,"[0.633458, 0.492412, 0.0578092, 0.185488]",83129
2771,00:46:11,Microdebrider,3,0.964082,"[0.63198, 0.502955, 0.0621078, 0.163209]",83147
2772,00:46:12,Microdebrider,3,0.96476,"[0.622249, 0.491943, 0.0737919, 0.190341]",83185
2773,00:46:13,Microdebrider,3,0.966192,"[0.631968, 0.491135, 0.05858, 0.189132]",83203
2774,00:46:14,Microdebrider,3,0.960434,"[0.628199, 0.492844, 0.0643132, 0.187482]",83228
2775,00:46:15,Microdebrider,3,0.96825,"[0.63287, 0.503011, 0.0587162, 0.164269]",83264
2776,00:46:16,Microdebrider,3,0.968905,"[0.624721, 0.49445, 0.07144, 0.186502]",83288
2777,00:46:17,Microdebrider,3,0.936554,"[0.623861, 0.508078, 0.0738159, 0.165921]",83315
2778,00:46:18,Microdebrider,3,0.931874,"[0.62154, 0.506704, 0.0782705, 0.167253]",83344
2779,00:46:19,Microdebrider,3,0.928096,"[0.622805, 0.508523, 0.0761126, 0.163673]",83383
2780,00:46:20,Microdebrider,3,0.932835,"[0.621488, 0.504616, 0.0788391, 0.168522]",83402
2781,00:46:21,Microdebrider,3,0.958615,"[0.624394, 0.489844, 0.0709641, 0.19422]",83458
2782,00:46:22,Microdebrider,3,0.965927,"[0.623766, 0.495676, 0.0717712, 0.180639]",83470
2783,00:46:23,Microdebrider,3,0.952716,"[0.622976, 0.496181, 0.0745615, 0.17413]",83496
2784,00:46:24,Microdebrider,3,0.947424,"[0.621748, 0.495408, 0.077195, 0.183932]",83531
2785,00:46:25,Microdebrider,3,0.933393,"[0.619461, 0.493609, 0.0798712, 0.18935]",83569
2786,00:46:26,Microdebrider,3,0.938071,"[0.622545, 0.48655, 0.0738339, 0.200538]",83601
2787,00:46:27,Microdebrider,3,0.967263,"[0.622879, 0.494862, 0.0731824, 0.183804]",83630
2788,00:46:28,Microdebrider,3,0.943784,"[0.620915, 0.489877, 0.075661, 0.194443]",83665
2789,00:46:29,Microdebrider,3,0.929276,"[0.617197, 0.483502, 0.0847007, 0.208203]",83696
2791,00:46:31,Freer,4,0.929714,"[0.606137, 0.47566, 0.1033, 0.169242]",83759
2792,00:46:32,Freer,4,0.973162,"[0.628103, 0.503697, 0.0651943, 0.160028]",83783
2793,00:46:33,Freer,4,0.950863,"[0.638731, 0.509568, 0.0473928, 0.152214]",83791
2794,00:46:34,Freer,4,0.938193,"[0.639388, 0.511201, 0.0483379, 0.142302]",83820
2795,00:46:35,Freer,4,0.955161,"[0.637917, 0.521416, 0.0516399, 0.125073]",83864
2796,00:46:36,Freer,4,0.940726,"[0.629619, 0.523698, 0.0640827, 0.122807]",83907
2797,00:46:37,Freer,4,0.941625,"[0.625262, 0.535709, 0.0679159, 0.102421]",83922
2798,00:46:38,Freer,4,0.959511,"[0.629747, 0.524704, 0.0655598, 0.125207]",83947
2799,00:46:39,Freer,4,0.939281,"[0.62757, 0.534551, 0.0609859, 0.10693]",83983
2800,00:46:40,Freer,4,0.932872,"[0.638186, 0.505747, 0.0438738, 0.158252]",84007
2804,00:46:44,Forceps,2,0.934557,"[0.625984, 0.511039, 0.0713404, 0.135851]",84141
2805,00:46:45,Forceps,2,0.940933,"[0.63614, 0.516333, 0.0646294, 0.120099]",84154
2806,00:46:46,Forceps,2,0.945104,"[0.639531, 0.531995, 0.0607902, 0.0830228]",84192
2807,00:46:47,Forceps,2,0.907951,"[0.639936, 0.547404, 0.0578536, 0.0672381]",84212
2808,00:46:48,Forceps,2,0.857441,"[0.670216, 0.540881, 0.029596, 0.0683571]",84247
2809,00:46:49,Forceps,2,0.927747,"[0.643913, 0.536708, 0.0588994, 0.0832265]",84298
2810,00:46:50,Forceps,2,0.894157,"[0.647179, 0.539775, 0.0521816, 0.078683]",84302
2811,00:46:51,Forceps,2,0.863595,"[0.671333, 0.522991, 0.0279753, 0.094829]",84335
2812,00:46:52,Forceps,2,0.900013,"[0.660985, 0.509284, 0.0363297, 0.0961965]",84369
2817,00:46:57,Microdebrider,3,0.899792,"[0.594089, 0.480043, 0.138229, 0.155933]",84538
2818,00:46:58,Microdebrider,3,0.940961,"[0.624253, 0.483097, 0.0700727, 0.183109]",84563
2819,00:46:59,Microdebrider,3,0.933928,"[0.625549, 0.476356, 0.0702283, 0.192605]",84585
2820,00:47:00,Microdebrider,3,0.958344,"[0.624411, 0.493597, 0.0693946, 0.164246]",84616
2821,00:47:01,Microdebrider,3,0.976682,"[0.624443, 0.488407, 0.0695158, 0.173669]",84653
2822,00:47:02,Microdebrider,3,0.970799,"[0.625366, 0.489358, 0.0676502, 0.169576]",84670
2823,00:47:03,Microdebrider,3,0.968345,"[0.624023, 0.491975, 0.0713831, 0.169701]",84690
2824,00:47:04,Microdebrider,3,0.94477,"[0.623059, 0.498083, 0.0761287, 0.155907]",84724
2825,00:47:05,Microdebrider,3,0.954713,"[0.622694, 0.497532, 0.0780426, 0.157504]",84777
2826,00:47:06,Microdebrider,3,0.94674,"[0.619896, 0.494485, 0.0812901, 0.166056]",84791
2827,00:47:07,Microdebrider,3,0.935795,"[0.61585, 0.496508, 0.0845638, 0.162127]",84836
2828,00:47:08,Microdebrider,3,0.94618,"[0.623775, 0.487231, 0.0706774, 0.178571]",84844
2829,00:47:09,Microdebrider,3,0.91904,"[0.638427, 0.47369, 0.0498942, 0.194377]",84898
2830,00:47:10,Microdebrider,3,0.926494,"[0.631577, 0.4723, 0.0569852, 0.19573]",84929
2831,00:47:11,Microdebrider,3,0.956109,"[0.631324, 0.473548, 0.0576519, 0.196842]",84940
2832,00:47:12,Microdebrider,3,0.947181,"[0.631357, 0.474489, 0.0576733, 0.196058]",84965
2833,00:47:13,Microdebrider,3,0.959358,"[0.631902, 0.479091, 0.0606549, 0.193268]",85014
2834,00:47:14,Microdebrider,3,0.965178,"[0.624021, 0.486605, 0.071063, 0.180198]",85038
2835,00:47:15,Microdebrider,3,0.947436,"[0.622782, 0.481548, 0.0713359, 0.187192]",85062
2836,00:47:16,Microdebrider,3,0.922819,"[0.637352, 0.467079, 0.0519352, 0.212188]",85080
2845,00:47:25,Frazier,1,0.818857,"[0.607684, 0.512782, 0.114577, 0.121609]",85379
2846,00:47:26,Frazier,1,0.955291,"[0.634895, 0.489722, 0.0593494, 0.157549]",85403
2847,00:47:27,Frazier,1,0.949735,"[0.635601, 0.493849, 0.0573576, 0.156685]",85410
2848,00:47:28,Frazier,1,0.892376,"[0.653477, 0.48579, 0.0495941, 0.160806]",85447
2849,00:47:29,Frazier,1,0.928719,"[0.654862, 0.487997, 0.0421905, 0.141083]",85493
2850,00:47:30,Frazier,1,0.913885,"[0.655769, 0.485951, 0.0438585, 0.139336]",85517
2851,00:47:31,Frazier,1,0.9384,"[0.641899, 0.491181, 0.0517963, 0.146935]",85550
2852,00:47:32,Frazier,1,0.907546,"[0.648039, 0.486413, 0.0535728, 0.127661]",85586
2853,00:47:33,Frazier,1,0.942317,"[0.631281, 0.503974, 0.0658587, 0.128266]",85619
2854,00:47:34,Frazier,1,0.95711,"[0.622861, 0.498215, 0.0755787, 0.144531]",85641
2855,00:47:35,Frazier,1,0.947263,"[0.624969, 0.507909, 0.0752368, 0.12353]",85661
2856,00:47:36,Frazier,1,0.945672,"[0.622829, 0.528784, 0.0803988, 0.0874768]",85689
2857,00:47:37,Frazier,1,0.939973,"[0.623757, 0.529789, 0.0786611, 0.085906]",85730
2858,00:47:38,Frazier,1,0.954091,"[0.633643, 0.504702, 0.0666147, 0.124498]",85769
2859,00:47:39,Frazier,1,0.957294,"[0.633081, 0.503247, 0.0658596, 0.127301]",85784
2860,00:47:40,Frazier,1,0.943445,"[0.627154, 0.514796, 0.076328, 0.100534]",85829
2861,00:47:41,Frazier,1,0.947632,"[0.627099, 0.515236, 0.0765842, 0.100287]",85830
2862,00:47:42,Frazier,1,0.955552,"[0.625478, 0.527942, 0.0759356, 0.0913393]",85870
2863,00:47:43,Frazier,1,0.950936,"[0.624384, 0.523084, 0.0777732, 0.0980496]",85906
2864,00:47:44,Frazier,1,0.946658,"[0.623545, 0.524962, 0.0767338, 0.0965725]",85920
2865,00:47:45,Frazier,1,0.92437,"[0.610652, 0.538288, 0.0944394, 0.0798669]",85951
2866,00:47:46,Frazier,1,0.929475,"[0.60883, 0.537095, 0.0924232, 0.0811466]",86007
2867,00:47:47,Frazier,1,0.93114,"[0.612176, 0.541596, 0.0896309, 0.0725671]",86013
2868,00:47:48,Frazier,1,0.928597,"[0.617415, 0.533621, 0.0868147, 0.0879979]",86051
2869,00:47:49,Frazier,1,0.947501,"[0.620903, 0.518072, 0.0823539, 0.107658]",86085
2870,00:47:50,Frazier,1,0.960517,"[0.624706, 0.511861, 0.079032, 0.113163]",86108
2871,00:47:51,Frazier,1,0.950745,"[0.626877, 0.510682, 0.0727505, 0.122024]",86157
2872,00:47:52,Frazier,1,0.947627,"[0.633284, 0.501913, 0.0638565, 0.133709]",86189
2873,00:47:53,Frazier,1,0.953757,"[0.631913, 0.505344, 0.0658619, 0.128863]",86190
2874,00:47:54,Frazier,1,0.956618,"[0.633219, 0.502534, 0.0635064, 0.130964]",86241
2875,00:47:55,Frazier,1,0.945824,"[0.636203, 0.492172, 0.0583023, 0.145049]",86255
2876,00:47:56,Frazier,1,0.953396,"[0.625636, 0.514313, 0.0769018, 0.115639]",86294
2877,00:47:57,Frazier,1,0.948108,"[0.614743, 0.520582, 0.0910612, 0.108968]",86313
2878,00:47:58,Frazier,1,0.955464,"[0.614716, 0.537512, 0.0889003, 0.0846699]",86340
2879,00:47:59,Frazier,1,0.945976,"[0.618126, 0.513296, 0.0846114, 0.1263]",86391
2880,00:48:00,Frazier,1,0.948046,"[0.625654, 0.515082, 0.074301, 0.113813]",86412
2881,00:48:01,Frazier,1,0.945359,"[0.625192, 0.5241, 0.0750002, 0.0996562]",86440
2882,00:48:02,Frazier,1,0.948667,"[0.623587, 0.527045, 0.0780041, 0.0953758]",86474
2883,00:48:03,Frazier,1,0.93458,"[0.618982, 0.539076, 0.0816985, 0.078332]",86505
2884,00:48:04,Frazier,1,0.915416,"[0.613149, 0.545098, 0.0848566, 0.0672629]",86531
2885,00:48:05,Frazier,1,0.936957,"[0.612766, 0.535133, 0.089986, 0.0870026]",86557
2886,00:48:06,Frazier,1,0.945313,"[0.614196, 0.535525, 0.0904461, 0.0860317]",86585
2887,00:48:07,Frazier,1,0.81357,"[0.610741, 0.545725, 0.0932777, 0.0690026]",86639
2888,00:48:08,Frazier,1,0.908803,"[0.613716, 0.543253, 0.0882019, 0.0736863]",86669
2889,00:48:09,Frazier,1,0.950046,"[0.614626, 0.53467, 0.089345, 0.088059]",86674
2890,00:48:10,Frazier,1,0.948274,"[0.620379, 0.534696, 0.0787159, 0.0867752]",86729
2891,00:48:11,Frazier,1,0.947996,"[0.62212, 0.508033, 0.0805021, 0.127913]",86745
2892,00:48:12,Frazier,1,0.952746,"[0.623968, 0.515239, 0.0758509, 0.115353]",86777
2893,00:48:13,Frazier,1,0.94819,"[0.627408, 0.521879, 0.0727612, 0.104231]",86818
2894,00:48:14,Frazier,1,0.933409,"[0.627286, 0.515268, 0.0741423, 0.115084]",86820
2895,00:48:15,Frazier,1,0.943876,"[0.629371, 0.514567, 0.0701063, 0.109933]",86856
2896,00:48:16,Frazier,1,0.956328,"[0.622389, 0.53148, 0.0810402, 0.0881134]",86907
2897,00:48:17,Frazier,1,0.952928,"[0.621229, 0.532752, 0.0794943, 0.0860012]",86926
2898,00:48:18,Frazier,1,0.952743,"[0.6259, 0.512076, 0.0726292, 0.114876]",86967
2899,00:48:19,Frazier,1,0.956413,"[0.626595, 0.51079, 0.0710964, 0.11763]",86999
2900,00:48:20,Frazier,1,0.96159,"[0.624641, 0.510435, 0.0741523, 0.119358]",87002
2901,00:48:21,Frazier,1,0.94961,"[0.620984, 0.520699, 0.0772569, 0.106359]",87038
2902,00:48:22,Frazier,1,0.951133,"[0.624854, 0.527555, 0.0753349, 0.0928402]",87071
2903,00:48:23,Frazier,1,0.95466,"[0.623611, 0.514201, 0.0746204, 0.113673]",87118
2904,00:48:24,Frazier,1,0.9527,"[0.623168, 0.519479, 0.0767933, 0.102791]",87123
2905,00:48:25,Frazier,1,0.956084,"[0.624434, 0.512645, 0.076857, 0.115649]",87152
2906,00:48:26,Frazier,1,0.955337,"[0.623297, 0.511255, 0.0769038, 0.122682]",87188
2907,00:48:27,Frazier,1,0.957141,"[0.624768, 0.50969, 0.0749131, 0.122772]",87215
2908,00:48:28,Frazier,1,0.956592,"[0.622365, 0.511781, 0.0797501, 0.123536]",87264
2909,00:48:29,Frazier,1,0.954959,"[0.62214, 0.512249, 0.0796987, 0.121714]",87278
2910,00:48:30,Frazier,1,0.942096,"[0.617769, 0.526386, 0.0842117, 0.100879]",87309
2911,00:48:31,Frazier,1,0.939629,"[0.618134, 0.526018, 0.0839067, 0.103636]",87330
2912,00:48:32,Frazier,1,0.940426,"[0.618309, 0.52693, 0.0830338, 0.102946]",87383
2913,00:48:33,Frazier,1,0.956629,"[0.625167, 0.52411, 0.072959, 0.102799]",87412
2914,00:48:34,Frazier,1,0.954828,"[0.624471, 0.514459, 0.0742592, 0.120038]",87421
2915,00:48:35,Frazier,1,0.954586,"[0.624604, 0.515187, 0.0725133, 0.121633]",87460
2922,00:48:42,Forceps,2,0.923963,"[0.644165, 0.513853, 0.043353, 0.120052]",87683
2923,00:48:43,Forceps,2,0.938481,"[0.647672, 0.515245, 0.0372562, 0.120477]",87703
2924,00:48:44,Forceps,2,0.930016,"[0.644791, 0.51819, 0.0385114, 0.118916]",87720
2925,00:48:45,Forceps,2,0.933863,"[0.645132, 0.522577, 0.039702, 0.111162]",87762
2926,00:48:46,Forceps,2,0.915795,"[0.640352, 0.523161, 0.0405337, 0.112287]",87796
2927,00:48:47,Forceps,2,0.927887,"[0.647247, 0.520629, 0.0391174, 0.104868]",87821
2929,00:48:49,Frazier,1,0.953783,"[0.622803, 0.50597, 0.0782088, 0.138847]",87893
2930,00:48:50,Frazier,1,0.954091,"[0.625839, 0.501408, 0.0732808, 0.145207]",87902
2931,00:48:51,Frazier,1,0.938607,"[0.626471, 0.49742, 0.0756653, 0.139576]",87936
2932,00:48:52,Frazier,1,0.959447,"[0.623649, 0.499232, 0.0782089, 0.144339]",87968
2933,00:48:53,Frazier,1,0.943647,"[0.624403, 0.513565, 0.0771655, 0.113747]",88013
2934,00:48:54,Frazier,1,0.953005,"[0.625348, 0.522691, 0.0732239, 0.101148]",88025
2935,00:48:55,Frazier,1,0.95484,"[0.625419, 0.513938, 0.0762936, 0.114561]",88070
2936,00:48:56,Frazier,1,0.954701,"[0.626244, 0.516844, 0.0721258, 0.113007]",88103
2937,00:48:57,Frazier,1,0.952867,"[0.626963, 0.520432, 0.0733904, 0.105894]",88126
2938,00:48:58,Frazier,1,0.953872,"[0.626384, 0.520709, 0.0727156, 0.105672]",88154
2939,00:48:59,Frazier,1,0.952513,"[0.624407, 0.510334, 0.0769936, 0.125914]",88194
2940,00:49:00,Frazier,1,0.948872,"[0.625475, 0.514564, 0.0728358, 0.118738]",88209
2945,00:49:05,Microdebrider,3,0.880273,"[0.598806, 0.467795, 0.142547, 0.177602]",88377
2946,00:49:06,Microdebrider,3,0.929654,"[0.616527, 0.461991, 0.0892317, 0.230764]",88395
2947,00:49:07,Microdebrider,3,0.949158,"[0.630912, 0.480106, 0.0627758, 0.194114]",88428
2948,00:49:08,Microdebrider,3,0.924735,"[0.6351, 0.468621, 0.0573656, 0.214739]",88467
2949,00:49:09,Microdebrider,3,0.938937,"[0.630965, 0.471004, 0.0592618, 0.210723]",88471
2950,00:49:10,Microdebrider,3,0.923178,"[0.620119, 0.468094, 0.0754972, 0.215462]",88527
2951,00:49:11,Microdebrider,3,0.920004,"[0.624863, 0.470952, 0.068459, 0.212159]",88552
2952,00:49:12,Microdebrider,3,0.930932,"[0.618999, 0.47331, 0.0779911, 0.208168]",88566
2953,00:49:13,Microdebrider,3,0.936314,"[0.618395, 0.477948, 0.0799234, 0.201775]",88605
2954,00:49:14,Microdebrider,3,0.938724,"[0.616853, 0.483382, 0.0807237, 0.192144]",88637
2955,00:49:15,Microdebrider,3,0.943313,"[0.617656, 0.474501, 0.0826834, 0.206783]",88651
2956,00:49:16,Microdebrider,3,0.933151,"[0.618479, 0.470659, 0.0790736, 0.214052]",88703
2957,00:49:17,Microdebrider,3,0.921792,"[0.620432, 0.470643, 0.0745903, 0.216265]",88727
