second,timestamp_hhmmss,label,class,confidence,bbox,frame
1171,00:19:31,Frazier,1,0.774011,"[0.696529, 0.446215, 0.0634727, 0.20401]",35152
1172,00:19:32,Frazier,1,0.761172,"[0.685183, 0.473438, 0.0869779, 0.136652]",35160
1174,00:19:34,Frazier,1,0.70023,"[0.673905, 0.488092, 0.103796, 0.128509]",35249
1175,00:19:35,Frazier,1,0.845225,"[0.702549, 0.459527, 0.0579405, 0.157103]",35277
1176,00:19:36,Frazier,1,0.820863,"[0.689127, 0.469126, 0.0765923, 0.149917]",35287
1177,00:19:37,Frazier,1,0.805073,"[0.701242, 0.455598, 0.0590772, 0.205864]",35335
1178,00:19:38,Frazier,1,0.80701,"[0.703126, 0.449086, 0.0570404, 0.202509]",35347
1179,00:19:39,Frazier,1,0.78176,"[0.669238, 0.485476, 0.115987, 0.126439]",35385
1180,00:19:40,Frazier,1,0.752777,"[0.687146, 0.466435, 0.0848799, 0.142192]",35404
1181,00:19:41,Frazier,1,0.800187,"[0.687829, 0.482608, 0.0807465, 0.128269]",35454
1182,00:19:42,Frazier,1,0.790107,"[0.693507, 0.486536, 0.0778606, 0.111485]",35488
1183,00:19:43,Frazier,1,0.791057,"[0.688749, 0.492035, 0.0799467, 0.118222]",35501
1192,00:19:52,Frazier,1,0.746267,"[0.692667, 0.461762, 0.0787388, 0.155456]",35788
1193,00:19:53,Frazier,1,0.755309,"[0.69746, 0.463192, 0.0728189, 0.154855]",35808
1194,00:19:54,Frazier,1,0.776613,"[0.694229, 0.459711, 0.079475, 0.150834]",35840
1195,00:19:55,Frazier,1,0.74841,"[0.660804, 0.456388, 0.115201, 0.150772]",35855
1196,00:19:56,Frazier,1,0.772185,"[0.69694, 0.463087, 0.0737304, 0.155523]",35886
1197,00:19:57,Frazier,1,0.762259,"[0.697479, 0.464658, 0.0734317, 0.14195]",35924
1198,00:19:58,Frazier,1,0.789601,"[0.685542, 0.458208, 0.0863895, 0.172377]",35964
1199,00:19:59,Frazier,1,0.803693,"[0.687425, 0.463147, 0.0836899, 0.161698]",35970
1202,00:20:02,Frazier,1,0.799825,"[0.681945, 0.491536, 0.0943003, 0.134414]",36083
1203,00:20:03,Frazier,1,0.711665,"[0.688762, 0.471588, 0.080876, 0.151183]",36117
1204,00:20:04,Frazier,1,0.788687,"[0.679707, 0.502028, 0.0979985, 0.114166]",36148
1205,00:20:05,Frazier,1,0.775774,"[0.68117, 0.492173, 0.0940464, 0.13038]",36170
1206,00:20:06,Frazier,1,0.708917,"[0.68582, 0.481297, 0.0876358, 0.119188]",36200
1230,00:20:30,Forceps,2,0.893965,"[0.667104, 0.45773, 0.123932, 0.166798]",36925
1231,00:20:31,Forceps,2,0.902841,"[0.67018, 0.457742, 0.120071, 0.170285]",36934
1232,00:20:32,Forceps,2,0.910228,"[0.668929, 0.477109, 0.116621, 0.138956]",36989
1233,00:20:33,Forceps,2,0.896261,"[0.668668, 0.477225, 0.117426, 0.136256]",36990
1234,00:20:34,Forceps,2,0.894385,"[0.673247, 0.460144, 0.113152, 0.166899]",37042
1235,00:20:35,Forceps,2,0.899085,"[0.671478, 0.457213, 0.112673, 0.174807]",37059
1236,00:20:36,Forceps,2,0.878795,"[0.680004, 0.479674, 0.0967953, 0.162525]",37103
1237,00:20:37,Forceps,2,0.886688,"[0.682713, 0.469646, 0.0952452, 0.144893]",37128
1238,00:20:38,Forceps,2,0.900509,"[0.694428, 0.461825, 0.072484, 0.173183]",37157
1239,00:20:39,Forceps,2,0.914886,"[0.686748, 0.461468, 0.0858274, 0.167334]",37191
1240,00:20:40,Forceps,2,0.888909,"[0.693482, 0.453252, 0.0765459, 0.17983]",37222
1241,00:20:41,Forceps,2,0.925575,"[0.695946, 0.454411, 0.0750797, 0.186895]",37241
1242,00:20:42,Forceps,2,0.900184,"[0.700616, 0.458699, 0.0671279, 0.191987]",37286
1243,00:20:43,Forceps,2,0.925178,"[0.696761, 0.454282, 0.0743526, 0.190517]",37302
1244,00:20:44,Forceps,2,0.914244,"[0.692008, 0.456034, 0.0742991, 0.176893]",37323
1245,00:20:45,Forceps,2,0.909467,"[0.68432, 0.458542, 0.0896399, 0.16465]",37352
1246,00:20:46,Forceps,2,0.875326,"[0.674706, 0.448148, 0.0988813, 0.175458]",37404
1247,00:20:47,Forceps,2,0.883405,"[0.651054, 0.416909, 0.121925, 0.183544]",37411
1248,00:20:48,Frazier,1,0.820469,"[0.686762, 0.492932, 0.0816929, 0.10707]",37468
1249,00:20:49,Frazier,1,0.767953,"[0.689028, 0.484563, 0.074654, 0.121288]",37480
1250,00:20:50,Frazier,1,0.814234,"[0.688431, 0.486991, 0.0788326, 0.112964]",37511
1251,00:20:51,Frazier,1,0.781066,"[0.690607, 0.487151, 0.0725862, 0.114045]",37556
1252,00:20:52,Frazier,1,0.845307,"[0.690792, 0.485602, 0.0752918, 0.115725]",37569
1253,00:20:53,Frazier,1,0.797817,"[0.692978, 0.472988, 0.0711945, 0.14902]",37619
1254,00:20:54,Frazier,1,0.826561,"[0.691775, 0.487981, 0.0718187, 0.112092]",37630
1255,00:20:55,Frazier,1,0.77711,"[0.684684, 0.484037, 0.0853383, 0.117401]",37676
1256,00:20:56,Frazier,1,0.819868,"[0.698158, 0.49821, 0.0551873, 0.0974391]",37705
1257,00:20:57,Frazier,1,0.820383,"[0.696958, 0.502459, 0.0582733, 0.0931905]",37734
1258,00:20:58,Frazier,1,0.821645,"[0.695962, 0.499678, 0.0568687, 0.0983402]",37751
1259,00:20:59,Frazier,1,0.824036,"[0.691032, 0.512032, 0.0668432, 0.0762119]",37789
1260,00:21:00,Frazier,1,0.822589,"[0.697154, 0.504864, 0.0597345, 0.0896201]",37815
1261,00:21:01,Frazier,1,0.805788,"[0.688212, 0.487083, 0.0774042, 0.110838]",37848
1262,00:21:02,Frazier,1,0.818263,"[0.696756, 0.504449, 0.0580858, 0.0884358]",37870
1263,00:21:03,Frazier,1,0.80482,"[0.692202, 0.480749, 0.0730271, 0.120874]",37900
1264,00:21:04,Frazier,1,0.785959,"[0.693777, 0.499403, 0.0655489, 0.0908206]",37920
1265,00:21:05,Frazier,1,0.728884,"[0.69684, 0.502147, 0.0593718, 0.0871437]",37977
1266,00:21:06,Frazier,1,0.768105,"[0.700114, 0.490851, 0.0547073, 0.106972]",37998
1267,00:21:07,Frazier,1,0.776843,"[0.693487, 0.487584, 0.0704208, 0.109751]",38026
1268,00:21:08,Frazier,1,0.792884,"[0.690974, 0.485827, 0.0737066, 0.115022]",38048
1269,00:21:09,Frazier,1,0.783918,"[0.686038, 0.489353, 0.0832912, 0.108594]",38099
1270,00:21:10,Frazier,1,0.804954,"[0.697137, 0.493977, 0.0575735, 0.0995356]",38122
1271,00:21:11,Frazier,1,0.809099,"[0.680664, 0.490267, 0.0918504, 0.106066]",38142
1272,00:21:12,Frazier,1,0.764943,"[0.684175, 0.483247, 0.0857504, 0.121921]",38161
1273,00:21:13,Frazier,1,0.781786,"[0.68384, 0.485893, 0.0874997, 0.117543]",38195
1274,00:21:14,Frazier,1,0.812922,"[0.692228, 0.487863, 0.0715612, 0.113312]",38226
1275,00:21:15,Frazier,1,0.832692,"[0.696201, 0.494344, 0.0597106, 0.0971342]",38256
1276,00:21:16,Frazier,1,0.750994,"[0.682955, 0.488551, 0.0892507, 0.110192]",38308
1277,00:21:17,Frazier,1,0.778168,"[0.663487, 0.510878, 0.10326, 0.0795659]",38333
1278,00:21:18,Frazier,1,0.837004,"[0.670518, 0.494769, 0.112413, 0.129645]",38358
1279,00:21:19,Frazier,1,0.835318,"[0.678535, 0.486138, 0.101837, 0.127743]",38370
1280,00:21:20,Frazier,1,0.826073,"[0.695644, 0.504066, 0.0605996, 0.0901926]",38421
1281,00:21:21,Frazier,1,0.817328,"[0.686814, 0.481479, 0.0813204, 0.161048]",38432
1282,00:21:22,Frazier,1,0.797952,"[0.689135, 0.486478, 0.0797949, 0.124602]",38473
1283,00:21:23,Forceps,2,0.85209,"[0.671351, 0.449738, 0.111163, 0.173344]",38517
1284,00:21:24,Forceps,2,0.937178,"[0.685158, 0.475649, 0.0808527, 0.145261]",38549
1285,00:21:25,Forceps,2,0.933122,"[0.684529, 0.476186, 0.0822233, 0.144116]",38551
1286,00:21:26,Forceps,2,0.932916,"[0.68354, 0.475378, 0.0862097, 0.143906]",38591
1287,00:21:27,Forceps,2,0.934157,"[0.685656, 0.464941, 0.0811689, 0.158929]",38627
1288,00:21:28,Forceps,2,0.929213,"[0.689612, 0.468888, 0.0734282, 0.152629]",38641
1289,00:21:29,Forceps,2,0.921475,"[0.687431, 0.463188, 0.0774291, 0.159582]",38699
1290,00:21:30,Forceps,2,0.934595,"[0.686799, 0.473311, 0.0820566, 0.145341]",38725
1291,00:21:31,Forceps,2,0.92879,"[0.685891, 0.475215, 0.0821934, 0.144434]",38730
1292,00:21:32,Forceps,2,0.918302,"[0.686241, 0.466672, 0.0790293, 0.156013]",38769
1293,00:21:33,Forceps,2,0.865412,"[0.67413, 0.445944, 0.0923705, 0.20356]",38793
1295,00:21:35,Frazier,1,0.831968,"[0.675349, 0.47887, 0.112274, 0.114477]",38877
1296,00:21:36,Frazier,1,0.857961,"[0.66746, 0.498508, 0.119594, 0.115556]",38896
1297,00:21:37,Frazier,1,0.842777,"[0.678992, 0.499328, 0.0942228, 0.0950256]",38921
1298,00:21:38,Frazier,1,0.838215,"[0.681585, 0.488226, 0.0898251, 0.111549]",38953
1299,00:21:39,Frazier,1,0.835842,"[0.678743, 0.487274, 0.0967434, 0.110181]",38981
1300,00:21:40,Frazier,1,0.866467,"[0.673136, 0.500572, 0.105806, 0.101108]",39023
1301,00:21:41,Frazier,1,0.846145,"[0.676313, 0.491192, 0.100659, 0.104817]",39030
1302,00:21:42,Frazier,1,0.8556,"[0.675603, 0.488542, 0.105717, 0.117219]",39085
1303,00:21:43,Frazier,1,0.802165,"[0.690105, 0.474923, 0.078046, 0.132627]",39116
1304,00:21:44,Frazier,1,0.799909,"[0.681959, 0.508043, 0.0887945, 0.0795053]",39142
1305,00:21:45,Frazier,1,0.78947,"[0.688729, 0.48237, 0.078522, 0.12305]",39172
1306,00:21:46,Frazier,1,0.807601,"[0.679081, 0.48223, 0.0969116, 0.124624]",39188
1307,00:21:47,Frazier,1,0.783565,"[0.687194, 0.477634, 0.08178, 0.131357]",39225
1308,00:21:48,Frazier,1,0.811571,"[0.687225, 0.485097, 0.0802321, 0.11628]",39265
1309,00:21:49,Frazier,1,0.824144,"[0.685132, 0.482856, 0.0845671, 0.121273]",39272
1310,00:21:50,Frazier,1,0.76636,"[0.679412, 0.502654, 0.0917488, 0.118253]",39328
1311,00:21:51,Frazier,1,0.795799,"[0.686165, 0.484605, 0.0835172, 0.116676]",39342
1312,00:21:52,Frazier,1,0.786479,"[0.686962, 0.473577, 0.081333, 0.140271]",39389
1313,00:21:53,Frazier,1,0.81406,"[0.690245, 0.475288, 0.0749736, 0.135354]",39391
1314,00:21:54,Frazier,1,0.728365,"[0.681138, 0.513374, 0.089425, 0.0744154]",39429
1315,00:21:55,Frazier,1,0.795617,"[0.673344, 0.501266, 0.102726, 0.0952904]",39452
1317,00:21:57,Frazier,1,0.703737,"[0.678334, 0.50513, 0.0945499, 0.0879862]",39519
1318,00:21:58,Frazier,1,0.815062,"[0.696176, 0.48001, 0.0646597, 0.124818]",39567
1319,00:21:59,Frazier,1,0.800498,"[0.689379, 0.474838, 0.075975, 0.141666]",39571
1320,00:22:00,Frazier,1,0.805122,"[0.68472, 0.483281, 0.0859715, 0.121236]",39606
1321,00:22:01,Frazier,1,0.787828,"[0.635943, 0.471056, 0.0985178, 0.111864]",39641
1322,00:22:02,Frazier,1,0.799835,"[0.685822, 0.46934, 0.0838066, 0.145395]",39667
1323,00:22:03,Frazier,1,0.710598,"[0.69605, 0.479458, 0.0701204, 0.118361]",39700
1335,00:22:15,Frazier,1,0.832337,"[0.685919, 0.481339, 0.0827934, 0.135875]",40074
1336,00:22:16,Frazier,1,0.800817,"[0.690069, 0.480393, 0.0784465, 0.141805]",40105
1337,00:22:17,Frazier,1,0.773499,"[0.687643, 0.47022, 0.0828002, 0.14988]",40114
1338,00:22:18,Frazier,1,0.836113,"[0.686907, 0.4859, 0.0808796, 0.129816]",40165
1339,00:22:19,Frazier,1,0.816313,"[0.685703, 0.48133, 0.084301, 0.129944]",40197
1340,00:22:20,Frazier,1,0.762979,"[0.684459, 0.479229, 0.0854658, 0.134374]",40201
1341,00:22:21,Frazier,1,0.772844,"[0.682888, 0.480625, 0.0890509, 0.136295]",40248
1342,00:22:22,Frazier,1,0.729856,"[0.690117, 0.47083, 0.0775758, 0.148324]",40274
1343,00:22:23,Frazier,1,0.909565,"[0.664456, 0.448325, 0.11607, 0.183735]",40318
1344,00:22:24,Frazier,1,0.913931,"[0.670851, 0.463213, 0.112888, 0.166642]",40324
1345,00:22:25,Frazier,1,0.886959,"[0.682752, 0.475791, 0.0841257, 0.13833]",40351
1346,00:22:26,Frazier,1,0.917291,"[0.684822, 0.48151, 0.0829579, 0.127163]",40385
1347,00:22:27,Frazier,1,0.916277,"[0.685161, 0.474076, 0.081072, 0.134779]",40414
1348,00:22:28,Frazier,1,0.899334,"[0.689555, 0.462975, 0.0732225, 0.167795]",40443
1349,00:22:29,Frazier,1,0.883255,"[0.683349, 0.478017, 0.0854647, 0.129972]",40471
1351,00:22:31,Frazier,1,0.918183,"[0.689723, 0.482464, 0.0749743, 0.122113]",40546
1352,00:22:32,Frazier,1,0.929787,"[0.68438, 0.474982, 0.081782, 0.136784]",40589
1353,00:22:33,Frazier,1,0.932274,"[0.684306, 0.475328, 0.0819649, 0.136868]",40594
1354,00:22:34,Frazier,1,0.753908,"[0.672286, 0.492066, 0.102668, 0.113244]",40646
1355,00:22:35,Frazier,1,0.867273,"[0.6997, 0.454041, 0.0600849, 0.193151]",40661
1356,00:22:36,Frazier,1,0.853265,"[0.682369, 0.491217, 0.0846047, 0.105085]",40708
1357,00:22:37,Frazier,1,0.932091,"[0.689637, 0.483111, 0.0727154, 0.1206]",40718
1358,00:22:38,Frazier,1,0.908199,"[0.68311, 0.495352, 0.083946, 0.10705]",40753
1359,00:22:39,Frazier,1,0.872071,"[0.683884, 0.482565, 0.0832865, 0.125267]",40782
1360,00:22:40,Frazier,1,0.790518,"[0.682888, 0.470596, 0.0862662, 0.160117]",40829
1361,00:22:41,Frazier,1,0.874264,"[0.676872, 0.46175, 0.0961697, 0.178028]",40840
1362,00:22:42,Frazier,1,0.941304,"[0.667896, 0.47056, 0.12618, 0.159187]",40885
1363,00:22:43,Frazier,1,0.926912,"[0.671199, 0.475928, 0.119081, 0.15056]",40890
1364,00:22:44,Frazier,1,0.904378,"[0.689568, 0.485196, 0.0751217, 0.121801]",40938
1365,00:22:45,Frazier,1,0.891438,"[0.679649, 0.495766, 0.0953316, 0.109434]",40952
1366,00:22:46,Frazier,1,0.903937,"[0.688709, 0.480489, 0.075915, 0.127214]",40997
1367,00:22:47,Frazier,1,0.896634,"[0.683527, 0.484505, 0.0847245, 0.118626]",41021
1368,00:22:48,Frazier,1,0.904988,"[0.696482, 0.478574, 0.0643903, 0.13284]",41065
1369,00:22:49,Frazier,1,0.917883,"[0.696295, 0.479118, 0.0619038, 0.133166]",41083
1370,00:22:50,Frazier,1,0.89438,"[0.686396, 0.483298, 0.0784313, 0.124984]",41117
1378,00:22:58,Frazier,1,0.905285,"[0.605818, 0.395265, 0.105905, 0.154713]",41369
1379,00:22:59,Frazier,1,0.943763,"[0.608814, 0.442031, 0.104319, 0.151906]",41391
1380,00:23:00,Frazier,1,0.937283,"[0.631932, 0.43693, 0.102582, 0.151856]",41408
1381,00:23:01,Frazier,1,0.912912,"[0.66884, 0.462663, 0.105509, 0.15609]",41441
1382,00:23:02,Frazier,1,0.911944,"[0.674479, 0.464339, 0.100339, 0.16183]",41463
1383,00:23:03,Frazier,1,0.931741,"[0.68574, 0.480257, 0.0831574, 0.126132]",41518
1384,00:23:04,Frazier,1,0.931179,"[0.684731, 0.478305, 0.083659, 0.131388]",41547
1385,00:23:05,Frazier,1,0.935963,"[0.685044, 0.479813, 0.0839975, 0.126254]",41568
1386,00:23:06,Frazier,1,0.932957,"[0.689443, 0.46909, 0.0750552, 0.150371]",41590
1387,00:23:07,Frazier,1,0.913671,"[0.689236, 0.469364, 0.0751996, 0.150148]",41639
1388,00:23:08,Frazier,1,0.941292,"[0.692028, 0.475686, 0.0708285, 0.134828]",41647
1389,00:23:09,Frazier,1,0.926039,"[0.692815, 0.47857, 0.0701805, 0.125927]",41681
1390,00:23:10,Frazier,1,0.900389,"[0.676349, 0.492072, 0.0922927, 0.109322]",41717
1391,00:23:11,Frazier,1,0.874747,"[0.691199, 0.468603, 0.0698843, 0.149306]",41751
1392,00:23:12,Frazier,1,0.886754,"[0.679654, 0.493781, 0.0904764, 0.110169]",41784
1393,00:23:13,Frazier,1,0.902146,"[0.675351, 0.495777, 0.0952978, 0.110096]",41815
1394,00:23:14,Frazier,1,0.861435,"[0.67777, 0.496484, 0.0947998, 0.113379]",41822
1395,00:23:15,Frazier,1,0.875793,"[0.6914, 0.477858, 0.0701098, 0.129518]",41851
1396,00:23:16,Frazier,1,0.921501,"[0.675325, 0.498581, 0.09322, 0.105452]",41903
1397,00:23:17,Frazier,1,0.897312,"[0.676868, 0.494422, 0.092234, 0.110144]",41912
1398,00:23:18,Frazier,1,0.849076,"[0.690842, 0.472533, 0.0699819, 0.139085]",41960
1399,00:23:19,Frazier,1,0.842041,"[0.69163, 0.477316, 0.069692, 0.127167]",41999
1400,00:23:20,Frazier,1,0.874668,"[0.687398, 0.476346, 0.0772564, 0.129406]",42019
1401,00:23:21,Frazier,1,0.919278,"[0.693194, 0.469905, 0.0686594, 0.13625]",42058
1402,00:23:22,Frazier,1,0.922989,"[0.695948, 0.475046, 0.0645185, 0.125933]",42069
1403,00:23:23,Frazier,1,0.861558,"[0.692953, 0.473487, 0.0666185, 0.133583]",42096
1404,00:23:24,Frazier,1,0.850094,"[0.69267, 0.46233, 0.0656513, 0.151191]",42120
1405,00:23:25,Frazier,1,0.882791,"[0.68927, 0.461633, 0.0694481, 0.159561]",42160
1406,00:23:26,Frazier,1,0.870455,"[0.679378, 0.470049, 0.0917806, 0.141836]",42194
1416,00:23:36,Frazier,1,0.797415,"[0.682084, 0.470639, 0.0888711, 0.140139]",42509
1417,00:23:37,Frazier,1,0.862325,"[0.682671, 0.472463, 0.0863405, 0.139598]",42516
1418,00:23:38,Frazier,1,0.85539,"[0.676373, 0.469759, 0.0866362, 0.114193]",42552
1419,00:23:39,Frazier,1,0.777457,"[0.683804, 0.497272, 0.135535, 0.0987359]",42586
1420,00:23:40,Frazier,1,0.780418,"[0.674023, 0.491587, 0.121821, 0.13515]",42603
1426,00:23:46,Frazier,1,0.711282,"[0.684873, 0.516201, 0.135737, 0.0767326]",42809
1427,00:23:47,Frazier,1,0.760005,"[0.686917, 0.494979, 0.0727961, 0.102152]",42827
1428,00:23:48,Frazier,1,0.725842,"[0.675564, 0.501518, 0.101317, 0.108178]",42863
1429,00:23:49,Frazier,1,0.744736,"[0.686805, 0.476507, 0.0748287, 0.141775]",42892
1430,00:23:50,Frazier,1,0.744575,"[0.678987, 0.505961, 0.0942388, 0.0822567]",42906
1431,00:23:51,Frazier,1,0.729703,"[0.689639, 0.504807, 0.0700263, 0.0841244]",42935
1450,00:24:10,Frazier,1,0.877209,"[0.697856, 0.467741, 0.0585913, 0.160868]",43505
1451,00:24:11,Frazier,1,0.883922,"[0.683342, 0.497227, 0.0806561, 0.102553]",43540
1452,00:24:12,Frazier,1,0.904844,"[0.679952, 0.499055, 0.0896555, 0.0994646]",43578
1453,00:24:13,Frazier,1,0.891811,"[0.675606, 0.499049, 0.0926064, 0.101438]",43595
1454,00:24:14,Frazier,1,0.910134,"[0.686467, 0.483713, 0.0789616, 0.120738]",43643
1455,00:24:15,Frazier,1,0.926848,"[0.696544, 0.473996, 0.0639408, 0.133958]",43666
1456,00:24:16,Frazier,1,0.932398,"[0.691738, 0.482522, 0.0732474, 0.121129]",43687
1457,00:24:17,Frazier,1,0.88393,"[0.68211, 0.486147, 0.0829922, 0.119596]",43712
1458,00:24:18,Frazier,1,0.899049,"[0.705175, 0.473816, 0.0555206, 0.11914]",43760
1459,00:24:19,Frazier,1,0.892168,"[0.696349, 0.467156, 0.0619541, 0.14077]",43793
1471,00:24:31,Bovie,0,0.862641,"[0.662547, 0.444486, 0.124376, 0.20291]",44133
1472,00:24:32,Bovie,0,0.786732,"[0.662537, 0.452015, 0.123196, 0.192261]",44173
1473,00:24:33,Bovie,0,0.878764,"[0.6621, 0.430244, 0.124054, 0.23639]",44212
1474,00:24:34,Bovie,0,0.852804,"[0.674335, 0.414686, 0.101062, 0.265625]",44228
1475,00:24:35,Bovie,0,0.872652,"[0.668443, 0.433099, 0.107147, 0.236526]",44263
1476,00:24:36,Bovie,0,0.89854,"[0.676681, 0.422168, 0.0940796, 0.257801]",44283
1493,00:24:53,Frazier,1,0.776783,"[0.680514, 0.490161, 0.0920253, 0.121469]",44796
1494,00:24:54,Frazier,1,0.73083,"[0.686876, 0.472979, 0.0817556, 0.1479]",44841
1495,00:24:55,Frazier,1,0.828475,"[0.680332, 0.492456, 0.096507, 0.096465]",44870
1496,00:24:56,Frazier,1,0.817272,"[0.689183, 0.485154, 0.0728737, 0.111657]",44906
1497,00:24:57,Frazier,1,0.784081,"[0.693743, 0.487478, 0.0650629, 0.109287]",44910
1498,00:24:58,Frazier,1,0.792649,"[0.678798, 0.489996, 0.0931521, 0.101971]",44957
1499,00:24:59,Frazier,1,0.789699,"[0.676957, 0.482411, 0.100217, 0.122239]",44978
1500,00:25:00,Frazier,1,0.806966,"[0.68298, 0.481542, 0.0871669, 0.121836]",45003
1501,00:25:01,Frazier,1,0.819927,"[0.670322, 0.489509, 0.110239, 0.137992]",45052
1502,00:25:02,Frazier,1,0.844649,"[0.67616, 0.486746, 0.100744, 0.10712]",45063
1503,00:25:03,Frazier,1,0.826723,"[0.683082, 0.478765, 0.0874742, 0.130456]",45111
1504,00:25:04,Frazier,1,0.822157,"[0.682301, 0.483566, 0.0858803, 0.134067]",45129
1505,00:25:05,Frazier,1,0.843023,"[0.686296, 0.482778, 0.0800255, 0.137408]",45163
1506,00:25:06,Frazier,1,0.832061,"[0.683094, 0.478136, 0.0868868, 0.128136]",45191
1507,00:25:07,Frazier,1,0.782776,"[0.694566, 0.459225, 0.0634577, 0.182686]",45221
1508,00:25:08,Frazier,1,0.794866,"[0.688288, 0.48378, 0.0777374, 0.107455]",45248
1509,00:25:09,Frazier,1,0.795742,"[0.679043, 0.507855, 0.0991063, 0.0795244]",45274
1510,00:25:10,Frazier,1,0.793308,"[0.682634, 0.484894, 0.0860483, 0.119448]",45321
1511,00:25:11,Frazier,1,0.793899,"[0.677379, 0.488983, 0.0935255, 0.111811]",45351
1512,00:25:12,Frazier,1,0.826841,"[0.681551, 0.502008, 0.0899417, 0.0885732]",45369
1513,00:25:13,Frazier,1,0.824662,"[0.680195, 0.49955, 0.0829919, 0.108083]",45405
1514,00:25:14,Frazier,1,0.816386,"[0.675566, 0.501757, 0.0947639, 0.0917613]",45448
1517,00:25:17,Forceps,2,0.821505,"[0.645988, 0.464869, 0.087618, 0.138063]",45535
1518,00:25:18,Forceps,2,0.855082,"[0.687414, 0.482405, 0.0770107, 0.122397]",45568
1519,00:25:19,Forceps,2,0.875219,"[0.68764, 0.481883, 0.0766322, 0.12763]",45572
1520,00:25:20,Forceps,2,0.855877,"[0.692474, 0.48626, 0.0692064, 0.115227]",45625
1521,00:25:21,Forceps,2,0.848676,"[0.689059, 0.491798, 0.0761705, 0.105195]",45636
1522,00:25:22,Forceps,2,0.838315,"[0.699265, 0.482371, 0.0544529, 0.125723]",45688
1523,00:25:23,Forceps,2,0.863087,"[0.686791, 0.485973, 0.0802132, 0.115758]",45713
1524,00:25:24,Forceps,2,0.906048,"[0.693369, 0.491631, 0.062633, 0.115843]",45746
1525,00:25:25,Forceps,2,0.875687,"[0.691926, 0.492872, 0.0651523, 0.110668]",45750
1526,00:25:26,Forceps,2,0.914384,"[0.688791, 0.493476, 0.0709092, 0.112883]",45801
1527,00:25:27,Forceps,2,0.912676,"[0.689851, 0.48139, 0.0709649, 0.131121]",45814
1528,00:25:28,Forceps,2,0.873772,"[0.687648, 0.490707, 0.0790113, 0.107584]",45845
1529,00:25:29,Forceps,2,0.896042,"[0.701899, 0.485187, 0.0493982, 0.122027]",45893
1530,00:25:30,Forceps,2,0.886741,"[0.698206, 0.48391, 0.057045, 0.124934]",45909
1531,00:25:31,Forceps,2,0.887437,"[0.697286, 0.493328, 0.056152, 0.107739]",45942
1532,00:25:32,Forceps,2,0.819747,"[0.696725, 0.502778, 0.0603522, 0.0941662]",45971
1533,00:25:33,Forceps,2,0.902295,"[0.690376, 0.489932, 0.0714561, 0.114163]",45996
1534,00:25:34,Forceps,2,0.905462,"[0.693916, 0.491048, 0.0634546, 0.109414]",46026
1535,00:25:35,Forceps,2,0.909395,"[0.693173, 0.491769, 0.0668514, 0.105566]",46051
1563,00:26:03,Frazier,1,0.710142,"[0.6733, 0.524921, 0.0969954, 0.0738193]",46918
1564,00:26:04,Frazier,1,0.767688,"[0.674051, 0.519735, 0.0971943, 0.0781196]",46922
1565,00:26:05,Frazier,1,0.758764,"[0.673855, 0.500472, 0.106949, 0.120814]",46967
1566,00:26:06,Frazier,1,0.808172,"[0.683709, 0.502294, 0.0821616, 0.092435]",47008
1567,00:26:07,Frazier,1,0.77042,"[0.656309, 0.48651, 0.113103, 0.138481]",47037
1568,00:26:08,Frazier,1,0.77718,"[0.675163, 0.489722, 0.104961, 0.10894]",47047
1569,00:26:09,Frazier,1,0.827882,"[0.674347, 0.489108, 0.104891, 0.118764]",47090
1570,00:26:10,Frazier,1,0.845024,"[0.673368, 0.489052, 0.107917, 0.123144]",47108
1571,00:26:11,Frazier,1,0.822151,"[0.66636, 0.47177, 0.121409, 0.147689]",47130
1580,00:26:20,Frazier,1,0.787512,"[0.668065, 0.487601, 0.114277, 0.126507]",47411
1581,00:26:21,Frazier,1,0.849965,"[0.667258, 0.489645, 0.11857, 0.121534]",47442
1582,00:26:22,Frazier,1,0.773098,"[0.689464, 0.486155, 0.0785403, 0.119874]",47488
1583,00:26:23,Frazier,1,0.771335,"[0.683977, 0.489438, 0.0877542, 0.104837]",47495
1584,00:26:24,Frazier,1,0.800007,"[0.675326, 0.490562, 0.106794, 0.113475]",47529
1585,00:26:25,Frazier,1,0.774099,"[0.680116, 0.484524, 0.0981697, 0.118481]",47575
1586,00:26:26,Frazier,1,0.805823,"[0.669283, 0.495188, 0.113801, 0.11695]",47608
1587,00:26:27,Frazier,1,0.813494,"[0.670532, 0.491402, 0.114538, 0.127187]",47613
1588,00:26:28,Frazier,1,0.796244,"[0.673766, 0.491203, 0.107498, 0.123848]",47669
1589,00:26:29,Frazier,1,0.825272,"[0.672564, 0.486153, 0.107818, 0.133884]",47671
1590,00:26:30,Frazier,1,0.80045,"[0.67087, 0.495728, 0.11545, 0.110921]",47717
1591,00:26:31,Frazier,1,0.803079,"[0.676756, 0.484164, 0.102072, 0.121393]",47749
1592,00:26:32,Frazier,1,0.779386,"[0.676776, 0.487353, 0.104358, 0.115124]",47761
1593,00:26:33,Frazier,1,0.878113,"[0.668298, 0.4993, 0.0899918, 0.12737]",47802
1618,00:26:58,Forceps,2,0.79026,"[0.683061, 0.471081, 0.0895643, 0.143652]",48565
1619,00:26:59,Forceps,2,0.8455,"[0.675887, 0.45228, 0.101462, 0.184113]",48577
1620,00:27:00,Forceps,2,0.898937,"[0.680243, 0.465095, 0.0951622, 0.157643]",48627
