second,timestamp_hhmmss,label,class,confidence,bbox,frame
1426,00:23:46,Forceps,2,0.9192,"[0.557354, 0.573933, 0.129871, 0.153709]",42797
1427,00:23:47,Forceps,2,0.909531,"[0.579628, 0.58746, 0.084158, 0.134635]",42828
1428,00:23:48,Forceps,2,0.906305,"[0.558593, 0.589423, 0.12703, 0.127528]",42843
1429,00:23:49,Forceps,2,0.937201,"[0.55614, 0.565617, 0.134331, 0.163772]",42888
1433,00:23:53,Forceps,2,0.914493,"[0.55817, 0.563652, 0.131885, 0.167092]",43019
1434,00:23:54,Forceps,2,0.921923,"[0.5618, 0.573211, 0.121834, 0.157996]",43025
1435,00:23:55,Forceps,2,0.896672,"[0.581944, 0.581605, 0.0787329, 0.146268]",43053
1436,00:23:56,Forceps,2,0.905647,"[0.565889, 0.586867, 0.111349, 0.130784]",43089
1437,00:23:57,Forceps,2,0.90415,"[0.569426, 0.578687, 0.104303, 0.147336]",43115
1438,00:23:58,Forceps,2,0.908145,"[0.565251, 0.587851, 0.113792, 0.129941]",43156
1439,00:23:59,Forceps,2,0.900357,"[0.565186, 0.580258, 0.112675, 0.143403]",43170
1440,00:24:00,Forceps,2,0.905849,"[0.562626, 0.588808, 0.119067, 0.130056]",43221
1441,00:24:01,Forceps,2,0.91081,"[0.565225, 0.585437, 0.114842, 0.135518]",43248
1442,00:24:02,Forceps,2,0.919741,"[0.556029, 0.595901, 0.133287, 0.119835]",43289
1443,00:24:03,Forceps,2,0.928121,"[0.55391, 0.586872, 0.138143, 0.138366]",43318
1444,00:24:04,Forceps,2,0.929572,"[0.556274, 0.588249, 0.134052, 0.135572]",43321
1445,00:24:05,Forceps,2,0.889437,"[0.565624, 0.600052, 0.112759, 0.112159]",43379
1446,00:24:06,Forceps,2,0.919319,"[0.55423, 0.596182, 0.134736, 0.122652]",43395
1447,00:24:07,Forceps,2,0.918065,"[0.554055, 0.58311, 0.136213, 0.144704]",43417
1448,00:24:08,Forceps,2,0.926767,"[0.556271, 0.588055, 0.133492, 0.13357]",43467
1449,00:24:09,Forceps,2,0.928671,"[0.559252, 0.573426, 0.128202, 0.15746]",43494
1450,00:24:10,Forceps,2,0.927658,"[0.56112, 0.561999, 0.123376, 0.173646]",43515
1453,00:24:13,Forceps,2,0.923081,"[0.562521, 0.565429, 0.12138, 0.170808]",43613
1454,00:24:14,Forceps,2,0.915172,"[0.565127, 0.574625, 0.116265, 0.154641]",43636
1455,00:24:15,Forceps,2,0.925135,"[0.559198, 0.57194, 0.128245, 0.164137]",43672
1456,00:24:16,Forceps,2,0.932702,"[0.555474, 0.569279, 0.136539, 0.170542]",43706
1457,00:24:17,Forceps,2,0.943082,"[0.557044, 0.573112, 0.132956, 0.161883]",43711
1458,00:24:18,Forceps,2,0.92787,"[0.556193, 0.575049, 0.134992, 0.157916]",43769
1459,00:24:19,Forceps,2,0.940489,"[0.557068, 0.570656, 0.132651, 0.160456]",43778
1460,00:24:20,Forceps,2,0.927009,"[0.554589, 0.587566, 0.138657, 0.140881]",43826
1461,00:24:21,Forceps,2,0.9279,"[0.551644, 0.589153, 0.145127, 0.138115]",43831
1462,00:24:22,Forceps,2,0.922183,"[0.554035, 0.588446, 0.137484, 0.133733]",43887
1463,00:24:23,Forceps,2,0.919357,"[0.555054, 0.588873, 0.13438, 0.133937]",43890
1464,00:24:24,Forceps,2,0.924954,"[0.55466, 0.590128, 0.137299, 0.131719]",43945
1465,00:24:25,Forceps,2,0.94342,"[0.556352, 0.572703, 0.13083, 0.158791]",43958
1467,00:24:27,Forceps,2,0.900894,"[0.554172, 0.556128, 0.135596, 0.183695]",44039
1468,00:24:28,Forceps,2,0.94089,"[0.573301, 0.574562, 0.0978399, 0.155347]",44058
1469,00:24:29,Forceps,2,0.927512,"[0.576779, 0.5866, 0.091428, 0.133394]",44099
1470,00:24:30,Forceps,2,0.934402,"[0.574772, 0.590237, 0.0981598, 0.124433]",44105
1471,00:24:31,Forceps,2,0.92231,"[0.562807, 0.561722, 0.121567, 0.171323]",44139
1480,00:24:40,Microdebrider,3,0.882443,"[0.535085, 0.5028, 0.180038, 0.213146]",44426
1481,00:24:41,Microdebrider,3,0.94028,"[0.560585, 0.533724, 0.117279, 0.245309]",44457
1482,00:24:42,Microdebrider,3,0.940969,"[0.563767, 0.531272, 0.112592, 0.250969]",44460
1483,00:24:43,Microdebrider,3,0.937658,"[0.572458, 0.528445, 0.0954809, 0.253931]",44497
1484,00:24:44,Microdebrider,3,0.935945,"[0.558897, 0.545274, 0.119163, 0.228099]",44549
1485,00:24:45,Microdebrider,3,0.937454,"[0.565008, 0.534421, 0.107504, 0.244643]",44559
1486,00:24:46,Microdebrider,3,0.941161,"[0.56455, 0.544517, 0.107965, 0.226492]",44595
1487,00:24:47,Microdebrider,3,0.937855,"[0.561688, 0.546822, 0.113699, 0.22264]",44616
1488,00:24:48,Microdebrider,3,0.934804,"[0.560887, 0.547698, 0.116596, 0.221721]",44656
1489,00:24:49,Microdebrider,3,0.930742,"[0.56488, 0.55529, 0.109657, 0.206528]",44677
1490,00:24:50,Microdebrider,3,0.927598,"[0.558124, 0.553099, 0.126118, 0.211594]",44705
1491,00:24:51,Microdebrider,3,0.926017,"[0.555044, 0.555934, 0.131357, 0.204329]",44754
1492,00:24:52,Microdebrider,3,0.935258,"[0.559747, 0.539139, 0.119921, 0.236495]",44770
1493,00:24:53,Microdebrider,3,0.946487,"[0.564999, 0.53183, 0.108731, 0.250204]",44808
1494,00:24:54,Microdebrider,3,0.940164,"[0.564674, 0.533554, 0.109094, 0.24676]",44849
1495,00:24:55,Microdebrider,3,0.942805,"[0.563874, 0.531259, 0.109802, 0.251048]",44850
1496,00:24:56,Microdebrider,3,0.945613,"[0.563226, 0.530834, 0.107353, 0.252585]",44905
1497,00:24:57,Microdebrider,3,0.939524,"[0.563845, 0.531481, 0.107016, 0.251475]",44939
1498,00:24:58,Microdebrider,3,0.944384,"[0.56443, 0.528454, 0.106888, 0.256761]",44942
1499,00:24:59,Microdebrider,3,0.943482,"[0.562356, 0.534306, 0.111134, 0.247371]",44997
1500,00:25:00,Microdebrider,3,0.942108,"[0.562824, 0.534445, 0.106647, 0.245782]",45010
1501,00:25:01,Microdebrider,3,0.948258,"[0.562735, 0.518213, 0.104615, 0.274761]",45058
1502,00:25:02,Microdebrider,3,0.943437,"[0.561782, 0.518921, 0.107492, 0.272333]",45060
1503,00:25:03,Microdebrider,3,0.93215,"[0.554442, 0.536182, 0.130207, 0.243374]",45093
1504,00:25:04,Microdebrider,3,0.94099,"[0.563103, 0.530826, 0.10861, 0.252301]",45140
1505,00:25:05,Microdebrider,3,0.955156,"[0.565109, 0.515252, 0.103818, 0.280813]",45172
1506,00:25:06,Microdebrider,3,0.948388,"[0.56458, 0.516951, 0.101875, 0.270186]",45192
1507,00:25:07,Microdebrider,3,0.919982,"[0.582455, 0.512643, 0.0751714, 0.277525]",45210
1508,00:25:08,Microdebrider,3,0.91846,"[0.58152, 0.520604, 0.0805017, 0.263215]",45263
1509,00:25:09,Microdebrider,3,0.934039,"[0.57721, 0.515209, 0.0839071, 0.273938]",45291
1510,00:25:10,Microdebrider,3,0.936928,"[0.57673, 0.51489, 0.0856804, 0.2733]",45302
1511,00:25:11,Microdebrider,3,0.9358,"[0.574673, 0.52378, 0.0896647, 0.260265]",45348
1512,00:25:12,Microdebrider,3,0.932758,"[0.577615, 0.522411, 0.0839062, 0.268717]",45364
1513,00:25:13,Microdebrider,3,0.934099,"[0.56578, 0.533775, 0.106312, 0.244635]",45406
1514,00:25:14,Microdebrider,3,0.936544,"[0.571979, 0.519814, 0.0943247, 0.26888]",45424
1515,00:25:15,Microdebrider,3,0.955812,"[0.564448, 0.517187, 0.107179, 0.274966]",45455
1517,00:25:17,Forceps,2,0.929315,"[0.552898, 0.568245, 0.14129, 0.168662]",45537
1518,00:25:18,Forceps,2,0.946242,"[0.586178, 0.568005, 0.0715537, 0.171891]",45568
1519,00:25:19,Forceps,2,0.953319,"[0.585082, 0.570889, 0.0726287, 0.166648]",45578
1520,00:25:20,Forceps,2,0.90885,"[0.573543, 0.564217, 0.0940777, 0.173695]",45624
1521,00:25:21,Forceps,2,0.925734,"[0.571279, 0.567349, 0.0992177, 0.168178]",45648
1522,00:25:22,Forceps,2,0.93046,"[0.578689, 0.572674, 0.0836249, 0.162034]",45687
1523,00:25:23,Forceps,2,0.950983,"[0.579834, 0.584738, 0.083581, 0.141274]",45717
1524,00:25:24,Forceps,2,0.929757,"[0.576548, 0.582132, 0.0888111, 0.144417]",45722
1525,00:25:25,Forceps,2,0.929148,"[0.57725, 0.576448, 0.0876347, 0.154596]",45765
1526,00:25:26,Forceps,2,0.959172,"[0.577769, 0.586315, 0.0876966, 0.139992]",45793
1527,00:25:27,Forceps,2,0.919722,"[0.55605, 0.557363, 0.132552, 0.183676]",45826
1531,00:25:31,Microdebrider,3,0.879822,"[0.529499, 0.540902, 0.192192, 0.211647]",45959
1532,00:25:32,Microdebrider,3,0.940154,"[0.56291, 0.53498, 0.115115, 0.242955]",45978
1533,00:25:33,Microdebrider,3,0.935662,"[0.562953, 0.536623, 0.113745, 0.238589]",45992
1534,00:25:34,Microdebrider,3,0.934747,"[0.570921, 0.534063, 0.0953181, 0.244542]",46047
1535,00:25:35,Microdebrider,3,0.935403,"[0.567592, 0.536292, 0.104635, 0.241967]",46057
1536,00:25:36,Microdebrider,3,0.933837,"[0.565633, 0.538346, 0.107632, 0.23894]",46087
1537,00:25:37,Microdebrider,3,0.932807,"[0.566146, 0.539054, 0.107302, 0.236803]",46113
1538,00:25:38,Microdebrider,3,0.933088,"[0.565607, 0.53905, 0.108636, 0.235652]",46140
1539,00:25:39,Microdebrider,3,0.933177,"[0.561803, 0.544498, 0.115458, 0.22668]",46180
1540,00:25:40,Microdebrider,3,0.932989,"[0.564325, 0.539015, 0.108338, 0.236636]",46216
1541,00:25:41,Microdebrider,3,0.934021,"[0.571735, 0.538542, 0.0957413, 0.237365]",46238
1542,00:25:42,Microdebrider,3,0.918582,"[0.571654, 0.548531, 0.097966, 0.219362]",46263
1543,00:25:43,Microdebrider,3,0.931016,"[0.564735, 0.543052, 0.108768, 0.228776]",46319
1544,00:25:44,Microdebrider,3,0.930628,"[0.564811, 0.543974, 0.109168, 0.227169]",46320
1545,00:25:45,Microdebrider,3,0.931846,"[0.56323, 0.553752, 0.112181, 0.207373]",46354
1546,00:25:46,Microdebrider,3,0.935009,"[0.567802, 0.536057, 0.104282, 0.241958]",46408
1547,00:25:47,Microdebrider,3,0.937534,"[0.56873, 0.518167, 0.100828, 0.27548]",46432
1548,00:25:48,Microdebrider,3,0.933863,"[0.572662, 0.527755, 0.0936614, 0.252901]",46468
1549,00:25:49,Microdebrider,3,0.939134,"[0.573047, 0.533373, 0.0953367, 0.241885]",46489
1550,00:25:50,Microdebrider,3,0.933077,"[0.570708, 0.537995, 0.0984308, 0.236907]",46529
1551,00:25:51,Microdebrider,3,0.933739,"[0.570717, 0.537519, 0.0977631, 0.237468]",46538
1552,00:25:52,Microdebrider,3,0.931335,"[0.56705, 0.54271, 0.104011, 0.227287]",46572
1553,00:25:53,Microdebrider,3,0.933648,"[0.56115, 0.546135, 0.114258, 0.224193]",46599
1554,00:25:54,Microdebrider,3,0.929081,"[0.551304, 0.55184, 0.137252, 0.211727]",46639
1555,00:25:55,Microdebrider,3,0.930773,"[0.553292, 0.543835, 0.130709, 0.23121]",46654
1556,00:25:56,Microdebrider,3,0.9254,"[0.555277, 0.543442, 0.129768, 0.231775]",46709
1557,00:25:57,Microdebrider,3,0.93253,"[0.557782, 0.545603, 0.121702, 0.228374]",46723
1558,00:25:58,Microdebrider,3,0.925741,"[0.556203, 0.551878, 0.129662, 0.215348]",46750
1559,00:25:59,Microdebrider,3,0.926383,"[0.554567, 0.556695, 0.129508, 0.208321]",46784
1560,00:26:00,Microdebrider,3,0.923855,"[0.554172, 0.557136, 0.12984, 0.204072]",46802
1561,00:26:01,Microdebrider,3,0.929658,"[0.555882, 0.556816, 0.128534, 0.204712]",46846
1562,00:26:02,Microdebrider,3,0.906179,"[0.544296, 0.580652, 0.151001, 0.165897]",46861
1563,00:26:03,Microdebrider,3,0.928083,"[0.553671, 0.545017, 0.127318, 0.227219]",46917
1564,00:26:04,Microdebrider,3,0.928544,"[0.554967, 0.557289, 0.128462, 0.207326]",46944
1565,00:26:05,Microdebrider,3,0.932569,"[0.560231, 0.5444, 0.11703, 0.2331]",46958
1566,00:26:06,Microdebrider,3,0.932965,"[0.558418, 0.547391, 0.116333, 0.222403]",47008
1567,00:26:07,Microdebrider,3,0.934338,"[0.560116, 0.54596, 0.114418, 0.226404]",47029
1568,00:26:08,Microdebrider,3,0.933662,"[0.564191, 0.546797, 0.10764, 0.226502]",47059
1569,00:26:09,Microdebrider,3,0.934099,"[0.563156, 0.547468, 0.107547, 0.224626]",47075
1570,00:26:10,Microdebrider,3,0.930948,"[0.560322, 0.545153, 0.113676, 0.231799]",47111
1571,00:26:11,Microdebrider,3,0.933434,"[0.564326, 0.540637, 0.104782, 0.232396]",47152
1572,00:26:12,Microdebrider,3,0.935917,"[0.570829, 0.531301, 0.097064, 0.249955]",47167
1573,00:26:13,Microdebrider,3,0.942234,"[0.564442, 0.533425, 0.108412, 0.243591]",47206
1578,00:26:18,Frazier,1,0.806114,"[0.56061, 0.597012, 0.132055, 0.115464]",47369
1579,00:26:19,Frazier,1,0.853335,"[0.562444, 0.568639, 0.116335, 0.157722]",47392
1580,00:26:20,Frazier,1,0.847505,"[0.569581, 0.582097, 0.104838, 0.133423]",47416
1581,00:26:21,Frazier,1,0.741403,"[0.57743, 0.611388, 0.0887154, 0.0848751]",47452
1582,00:26:22,Frazier,1,0.737582,"[0.566811, 0.601525, 0.113188, 0.101998]",47474
1586,00:26:26,Freer,4,0.908735,"[0.590608, 0.577908, 0.0610163, 0.160916]",47592
1587,00:26:27,Freer,4,0.89151,"[0.588281, 0.583573, 0.064431, 0.146065]",47636
1588,00:26:28,Freer,4,0.886755,"[0.588745, 0.585174, 0.0642437, 0.143676]",47644
1589,00:26:29,Freer,4,0.918863,"[0.595204, 0.579284, 0.0505967, 0.162177]",47680
1590,00:26:30,Freer,4,0.917381,"[0.601964, 0.584507, 0.042803, 0.156854]",47729
1591,00:26:31,Freer,4,0.924322,"[0.604281, 0.583521, 0.0416213, 0.161616]",47737
1592,00:26:32,Freer,4,0.882396,"[0.608968, 0.577694, 0.0381203, 0.172209]",47774
1593,00:26:33,Freer,4,0.919813,"[0.604497, 0.58349, 0.0425116, 0.158021]",47810
1594,00:26:34,Freer,4,0.913537,"[0.604833, 0.578874, 0.0397163, 0.172381]",47844
1595,00:26:35,Freer,4,0.926207,"[0.593596, 0.58809, 0.0535221, 0.149774]",47875
1596,00:26:36,Freer,4,0.937703,"[0.600893, 0.576853, 0.0417692, 0.168111]",47884
1598,00:26:38,Frazier,1,0.77485,"[0.562081, 0.586239, 0.126935, 0.123653]",47966
1599,00:26:39,Frazier,1,0.837528,"[0.568391, 0.594668, 0.109603, 0.11828]",47976
1600,00:26:40,Frazier,1,0.841487,"[0.564294, 0.584722, 0.113874, 0.135667]",48002
1601,00:26:41,Frazier,1,0.873436,"[0.562047, 0.58778, 0.117447, 0.133151]",48040
1602,00:26:42,Frazier,1,0.804328,"[0.56815, 0.589877, 0.105931, 0.128097]",48061
1603,00:26:43,Frazier,1,0.864546,"[0.581726, 0.581182, 0.0870081, 0.145004]",48116
1604,00:26:44,Frazier,1,0.889803,"[0.585456, 0.584545, 0.0786043, 0.139234]",48124
1605,00:26:45,Frazier,1,0.888042,"[0.590194, 0.591446, 0.0699898, 0.128784]",48163
1606,00:26:46,Frazier,1,0.849308,"[0.571359, 0.592909, 0.107797, 0.121473]",48200
1607,00:26:47,Frazier,1,0.859114,"[0.570631, 0.586909, 0.106194, 0.132164]",48219
1608,00:26:48,Frazier,1,0.852097,"[0.567136, 0.589983, 0.109517, 0.124355]",48269
1609,00:26:49,Frazier,1,0.906014,"[0.561875, 0.596167, 0.119241, 0.112951]",48294
1610,00:26:50,Frazier,1,0.84935,"[0.565766, 0.610336, 0.112704, 0.0897653]",48323
1611,00:26:51,Frazier,1,0.839984,"[0.563802, 0.608604, 0.113141, 0.0936981]",48357
1612,00:26:52,Frazier,1,0.863465,"[0.57028, 0.593807, 0.106487, 0.118427]",48385
1613,00:26:53,Frazier,1,0.87616,"[0.566293, 0.585528, 0.110012, 0.133025]",48413
1614,00:26:54,Frazier,1,0.885509,"[0.582235, 0.58446, 0.0852112, 0.141214]",48432
1615,00:26:55,Frazier,1,0.867761,"[0.561988, 0.594523, 0.116405, 0.114936]",48475
1616,00:26:56,Frazier,1,0.861289,"[0.561477, 0.594593, 0.118425, 0.114339]",48486
1617,00:26:57,Frazier,1,0.857416,"[0.5617, 0.59173, 0.117665, 0.121711]",48516
1618,00:26:58,Frazier,1,0.88367,"[0.5601, 0.592433, 0.120599, 0.122408]",48555
1619,00:26:59,Frazier,1,0.868767,"[0.562284, 0.586158, 0.116386, 0.131776]",48577
1620,00:27:00,Frazier,1,0.844424,"[0.576759, 0.611679, 0.0848517, 0.0873779]",48616
1621,00:27:01,Frazier,1,0.85664,"[0.579019, 0.611834, 0.0803155, 0.0859965]",48640
1622,00:27:02,Frazier,1,0.852136,"[0.576542, 0.61298, 0.0878397, 0.0838474]",48667
1623,00:27:03,Frazier,1,0.833734,"[0.56354, 0.609868, 0.11565, 0.0915391]",48713
1624,00:27:04,Frazier,1,0.885034,"[0.561843, 0.596536, 0.119234, 0.116365]",48741
1625,00:27:05,Frazier,1,0.859083,"[0.561631, 0.601143, 0.121834, 0.108223]",48757
1626,00:27:06,Frazier,1,0.859794,"[0.562454, 0.5922, 0.116327, 0.125611]",48809
1627,00:27:07,Frazier,1,0.873563,"[0.563059, 0.590348, 0.114633, 0.127468]",48811
1628,00:27:08,Frazier,1,0.90815,"[0.560593, 0.593743, 0.119987, 0.120725]",48858
1629,00:27:09,Frazier,1,0.840746,"[0.564303, 0.586497, 0.11405, 0.134837]",48870
1630,00:27:10,Frazier,1,0.905649,"[0.559424, 0.593541, 0.119944, 0.121839]",48925
1631,00:27:11,Frazier,1,0.869095,"[0.562833, 0.60949, 0.111421, 0.0911004]",48946
1632,00:27:12,Frazier,1,0.850122,"[0.560642, 0.602651, 0.11972, 0.102987]",48975
1633,00:27:13,Frazier,1,0.857046,"[0.560959, 0.600548, 0.118922, 0.108336]",49006
1634,00:27:14,Frazier,1,0.867632,"[0.562304, 0.601563, 0.116401, 0.105218]",49033
1635,00:27:15,Frazier,1,0.81593,"[0.559287, 0.590821, 0.123423, 0.125293]",49050
1638,00:27:18,Forceps,2,0.943006,"[0.539706, 0.570589, 0.166923, 0.167889]",49166
1639,00:27:19,Forceps,2,0.938714,"[0.542042, 0.572758, 0.162594, 0.166128]",49170
1640,00:27:20,Forceps,2,0.929883,"[0.558404, 0.555725, 0.12679, 0.198136]",49215
1641,00:27:21,Forceps,2,0.920294,"[0.551985, 0.578226, 0.13617, 0.151869]",49246
1642,00:27:22,Forceps,2,0.905745,"[0.547825, 0.582839, 0.146861, 0.145306]",49289
1643,00:27:23,Forceps,2,0.923926,"[0.552406, 0.592389, 0.138193, 0.127837]",49309
1644,00:27:24,Forceps,2,0.929758,"[0.547981, 0.57062, 0.143138, 0.166195]",49338
1646,00:27:26,Forceps,2,0.927331,"[0.533816, 0.548851, 0.169599, 0.187065]",49407
1647,00:27:27,Forceps,2,0.932181,"[0.549878, 0.574487, 0.143977, 0.162727]",49421
1648,00:27:28,Forceps,2,0.929929,"[0.558781, 0.556825, 0.126232, 0.190991]",49450
1649,00:27:29,Forceps,2,0.924679,"[0.556392, 0.556761, 0.130012, 0.195858]",49489
1650,00:27:30,Forceps,2,0.92652,"[0.554065, 0.557412, 0.132384, 0.190241]",49528
1651,00:27:31,Forceps,2,0.936739,"[0.552529, 0.556128, 0.1362, 0.195352]",49544
1652,00:27:32,Forceps,2,0.914838,"[0.566472, 0.580775, 0.101385, 0.150405]",49585
1653,00:27:33,Forceps,2,0.903249,"[0.57396, 0.573792, 0.0919577, 0.155816]",49606
1654,00:27:34,Forceps,2,0.906895,"[0.577606, 0.573808, 0.0890909, 0.157089]",49648
1655,00:27:35,Forceps,2,0.907884,"[0.561807, 0.576141, 0.123766, 0.155658]",49671
1656,00:27:36,Forceps,2,0.939952,"[0.552462, 0.566897, 0.139482, 0.168442]",49704
1657,00:27:37,Forceps,2,0.910719,"[0.539665, 0.526324, 0.147179, 0.168136]",49711
1661,00:27:41,Frazier,1,0.861915,"[0.548633, 0.500964, 0.0944115, 0.0702313]",49834
1662,00:27:42,Frazier,1,0.748296,"[0.563291, 0.607108, 0.115491, 0.092893]",49863
1663,00:27:43,Frazier,1,0.718921,"[0.594834, 0.613692, 0.0528016, 0.0829322]",49908
1664,00:27:44,Frazier,1,0.741467,"[0.594209, 0.612998, 0.0545637, 0.0858531]",49949
1665,00:27:45,Frazier,1,0.788233,"[0.566515, 0.603546, 0.109621, 0.101327]",49967
1666,00:27:46,Frazier,1,0.792657,"[0.566311, 0.628359, 0.102149, 0.0598794]",50006
1667,00:27:47,Frazier,1,0.796063,"[0.569887, 0.630849, 0.0968152, 0.0560662]",50010
1668,00:27:48,Frazier,1,0.784699,"[0.598557, 0.616138, 0.0448146, 0.080494]",50050
1669,00:27:49,Frazier,1,0.815376,"[0.591339, 0.61879, 0.0593113, 0.0726764]",50090
1670,00:27:50,Frazier,1,0.828717,"[0.58747, 0.614976, 0.0660316, 0.0811217]",50121
1671,00:27:51,Frazier,1,0.814367,"[0.585358, 0.622101, 0.0680489, 0.0699026]",50157
1672,00:27:52,Frazier,1,0.834525,"[0.588393, 0.624807, 0.0616188, 0.0626373]",50166
1673,00:27:53,Frazier,1,0.854664,"[0.582118, 0.622986, 0.0708261, 0.0691018]",50198
1674,00:27:54,Frazier,1,0.849334,"[0.580999, 0.618184, 0.0754744, 0.0772924]",50224
1675,00:27:55,Frazier,1,0.83025,"[0.591705, 0.628344, 0.055043, 0.057572]",50259
1676,00:27:56,Frazier,1,0.829542,"[0.580878, 0.622325, 0.0800546, 0.0687385]",50282
1677,00:27:57,Frazier,1,0.833016,"[0.578119, 0.621156, 0.0868176, 0.0705287]",50317
1678,00:27:58,Frazier,1,0.768997,"[0.5668, 0.612331, 0.106417, 0.0864565]",50340
1679,00:27:59,Frazier,1,0.830586,"[0.592003, 0.616018, 0.0566057, 0.0818177]",50379
1680,00:28:00,Frazier,1,0.793256,"[0.58949, 0.623619, 0.0619267, 0.0665331]",50401
1681,00:28:01,Frazier,1,0.792477,"[0.591999, 0.629727, 0.0541754, 0.0571035]",50453
1682,00:28:02,Frazier,1,0.831161,"[0.587231, 0.624951, 0.0629864, 0.061117]",50489
1683,00:28:03,Frazier,1,0.830119,"[0.587766, 0.625193, 0.062225, 0.0609524]",50490
1684,00:28:04,Frazier,1,0.799427,"[0.58452, 0.62547, 0.0641298, 0.0641698]",50548
1685,00:28:05,Frazier,1,0.857032,"[0.585404, 0.624743, 0.0637634, 0.0647541]",50573
1686,00:28:06,Frazier,1,0.858124,"[0.58609, 0.624479, 0.0646308, 0.0651433]",50594
1687,00:28:07,Frazier,1,0.822243,"[0.589849, 0.628613, 0.0574821, 0.0582139]",50616
1688,00:28:08,Frazier,1,0.811032,"[0.588491, 0.623675, 0.0617742, 0.0673131]",50644
1689,00:28:09,Frazier,1,0.817389,"[0.567672, 0.601987, 0.100875, 0.10613]",50679
1691,00:28:11,Microdebrider,3,0.798631,"[0.516481, 0.480554, 0.177964, 0.176667]",50759
1692,00:28:12,Microdebrider,3,0.927558,"[0.547166, 0.528668, 0.14552, 0.257302]",50789
1693,00:28:13,Microdebrider,3,0.94513,"[0.559591, 0.524173, 0.122144, 0.261578]",50794
1694,00:28:14,Microdebrider,3,0.935124,"[0.572156, 0.521337, 0.0952958, 0.268062]",50822
1695,00:28:15,Microdebrider,3,0.934436,"[0.567993, 0.535829, 0.10365, 0.242173]",50872
1696,00:28:16,Microdebrider,3,0.933092,"[0.568317, 0.535659, 0.102475, 0.242226]",50900
1697,00:28:17,Microdebrider,3,0.933795,"[0.567678, 0.535214, 0.10356, 0.242605]",50922
1698,00:28:18,Microdebrider,3,0.934777,"[0.568126, 0.537109, 0.104529, 0.241332]",50946
1699,00:28:19,Microdebrider,3,0.93419,"[0.571508, 0.538183, 0.0983405, 0.238538]",50981
1700,00:28:20,Microdebrider,3,0.935465,"[0.568455, 0.537664, 0.102659, 0.238438]",51005
1701,00:28:21,Microdebrider,3,0.927953,"[0.566587, 0.543753, 0.106379, 0.230193]",51054
1702,00:28:22,Microdebrider,3,0.928661,"[0.567183, 0.541795, 0.106277, 0.235108]",51071
1703,00:28:23,Microdebrider,3,0.935497,"[0.564727, 0.545034, 0.110332, 0.231014]",51107
1704,00:28:24,Microdebrider,3,0.934036,"[0.563585, 0.548576, 0.112737, 0.223935]",51134
1705,00:28:25,Microdebrider,3,0.932801,"[0.564417, 0.543854, 0.109446, 0.233943]",51160
1706,00:28:26,Microdebrider,3,0.935262,"[0.564211, 0.54274, 0.110322, 0.233948]",51188
1707,00:28:27,Microdebrider,3,0.918911,"[0.569171, 0.548785, 0.103015, 0.22333]",51210
1708,00:28:28,Microdebrider,3,0.938008,"[0.5643, 0.543856, 0.109687, 0.228825]",51263
1709,00:28:29,Microdebrider,3,0.93507,"[0.571505, 0.533709, 0.0976661, 0.247715]",51296
1710,00:28:30,Microdebrider,3,0.935957,"[0.563767, 0.544673, 0.109904, 0.2314]",51324
1711,00:28:31,Microdebrider,3,0.939822,"[0.56278, 0.540399, 0.107807, 0.233997]",51340
1712,00:28:32,Microdebrider,3,0.934948,"[0.559538, 0.54394, 0.116067, 0.228288]",51377
1713,00:28:33,Microdebrider,3,0.942149,"[0.555237, 0.532926, 0.127291, 0.247202]",51391
1715,00:28:35,Forceps,2,0.914361,"[0.548104, 0.556035, 0.146615, 0.185206]",51479
1716,00:28:36,Forceps,2,0.940595,"[0.556746, 0.5693, 0.129114, 0.16316]",51491
1717,00:28:37,Forceps,2,0.928037,"[0.576699, 0.574918, 0.0895474, 0.154421]",51527
1718,00:28:38,Forceps,2,0.93673,"[0.581698, 0.584867, 0.0806049, 0.136778]",51566
1719,00:28:39,Forceps,2,0.93519,"[0.580284, 0.585961, 0.0832428, 0.136306]",51574
1720,00:28:40,Forceps,2,0.946531,"[0.578608, 0.581148, 0.0865042, 0.141794]",51612
1721,00:28:41,Forceps,2,0.926611,"[0.577278, 0.581985, 0.0885014, 0.143578]",51653
1722,00:28:42,Forceps,2,0.945789,"[0.579104, 0.579969, 0.084974, 0.145916]",51666
1723,00:28:43,Forceps,2,0.923067,"[0.576556, 0.580796, 0.0903041, 0.144357]",51716
1724,00:28:44,Forceps,2,0.939454,"[0.578556, 0.580729, 0.0875673, 0.144793]",51727
1725,00:28:45,Forceps,2,0.947985,"[0.578749, 0.582378, 0.0870024, 0.1424]",51778
1726,00:28:46,Forceps,2,0.941393,"[0.578626, 0.583832, 0.0874115, 0.139096]",51783
1727,00:28:47,Forceps,2,0.910791,"[0.575308, 0.57914, 0.0919039, 0.1467]",51837
1728,00:28:48,Forceps,2,0.916335,"[0.574389, 0.58836, 0.0933396, 0.128731]",51861
1729,00:28:49,Forceps,2,0.911014,"[0.576313, 0.589338, 0.0918564, 0.129286]",51870
1730,00:28:50,Forceps,2,0.907803,"[0.556856, 0.562423, 0.130838, 0.168515]",51902
1733,00:28:53,Forceps,2,0.900067,"[0.567693, 0.548977, 0.109117, 0.197987]",52019
1734,00:28:54,Forceps,2,0.915131,"[0.561152, 0.562281, 0.124414, 0.17539]",52045
